Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
234	141.29495	22.3072	178.93004	97.06537	1000.0	13.602644	2.3671765	14.944081	-7.3574753	4700000	-3.8146974e-09	23.86332	-0.0073747374	-0.46616554	0.81075555	0.003979477	0.03125	79.0	13290.944787502289
235	150.70102	20.023651	186.56548	101.42587	1000.0	13.551674	2.1525698	14.986754	-3.695846	4720000	-8.058548e-09	24.780235	-0.008002018	-0.43691635	0.8105449	0.003698713	0.0296	79.0	13346.676221132278
236	157.1788	27.048784	202.98914	97.74343	1000.0	13.852157	2.0850878	15.040302	-4.99609	4740000	1.411438e-08	28.915403	-0.008334528	-0.6942215	0.80987275	0.0043910947	0.0363	79.0	13403.10102558136
237	157.3992	27.500982	207.95493	88.64981	1000.0	13.985212	2.021173	15.101621	-4.7848673	4760000	-1.0204316e-08	28.915909	-0.007804562	-0.34403038	0.80938435	0.0056079323	0.0329	79.0	13458.720352649689
238	153.88927	27.10685	200.77855	106.02745	1000.0	14.153534	1.7199609	15.161833	-2.842927	4780000	-2.6726722e-08	22.720257	-0.0070137577	-0.24541855	0.80893403	0.004502525	0.0267	79.0	13514.674973964691
239	158.35062	22.393837	198.63445	112.41726	1000.0	13.957017	2.453869	15.2126045	-10.114882	4800000	-2.89917e-08	25.735437	-0.007925289	-0.6040554	0.8080946	0.004334236	0.0321	79.0	13570.728091955185
240	170.99733	18.602343	209.99934	142.42148	1000.0	14.621597	1.4590077	15.269832	-1.8388882	4820000	3.681183e-08	26.198254	-0.0067658233	-0.59788895	0.8076331	0.005468617	0.029	79.0	13627.212545156479
241	169.69333	21.324972	196.67232	111.37708	1000.0	14.777661	1.2740848	15.340645	0.47058386	4840000	9.059906e-09	26.844318	-0.0076012355	-0.37900352	0.8071655	0.0041265963	0.03175	79.0	13683.193944692612
242	166.04718	21.88937	201.77861	119.48027	1000.0	14.79435	1.352083	15.406825	2.11862	4860000	3.7193297e-09	28.202244	-0.0076163574	-0.4012165	0.80718446	0.0046255686	0.0307	79.0	13739.565306186676
243	156.10782	25.914164	203.52634	112.21883	1000.0	14.609525	1.6062899	15.466058	0.2431328	4880000	-5.2452087e-09	24.131752	-0.006708156	-0.65348625	0.80683047	0.003855345	0.02165	79.0	13795.67249917984
244	168.3731	23.640724	201.89001	121.727486	1000.0	14.525856	1.8802826	15.512316	-4.1779933	4900000	-2.28405e-08	26.006718	-0.007891266	-0.62875557	0.80598724	0.004311698	0.0337	79.0	13851.4876434803
245	172.09299	24.472088	223.55267	132.26518	1000.0	14.870047	1.5469378	15.574425	1.4416897	4920000	-2.4986267e-08	30.67569	-0.0066403407	-0.42383003	0.8050234	0.003553565	0.0256	79.0	13907.116365909576
246	168.46742	19.292707	208.91734	142.41623	1000.0	15.016761	1.3335062	15.639257	-0.078087136	4940000	-6.9618227e-09	26.131691	-0.008253318	-0.7599201	0.80446357	0.0042940523	0.0378	79.0	13963.829151630402
247	174.26859	22.579437	212.50151	129.97168	1000.0	14.882788	1.680327	15.695245	-4.872751	4960000	1.0681152e-08	31.426418	-0.007293616	-0.612133	0.8036134	0.0035626597	0.0333	79.0	14019.981271982193
248	171.39351	25.233751	226.89963	127.69034	1000.0	15.017517	1.6137102	15.7619295	-3.2812724	4980000	6.437302e-09	34.43993	-0.0071899234	-0.5727844	0.8034494	0.004741942	0.02765	79.0	14076.08951330185
249	168.6731	22.387026	211.84995	124.60046	1000.0	14.871001	1.8086648	15.825753	-4.864809	5000000	1.7261506e-08	31.698362	-0.00793023	-0.43803787	0.8030423	0.0051263347	0.04	79.0	14131.932369947433
250	149.35501	36.54534	201.25424	68.88661	1000.0	14.432965	2.3346608	15.884836	-1.5440651	5020000	-1.9073486e-08	27.820559	-0.007325138	-1.7420387	0.8029547	0.0038981934	0.02845	79.0	14188.203464746475
251	165.94981	22.567535	225.77252	135.37733	1000.0	14.528895	2.3345826	15.9254265	-7.654556	5040000	4.2915344e-10	26.016756	-0.007790038	-0.7824135	0.80228746	0.0031567141	0.02795	79.0	14244.33051776886
252	165.08833	25.270658	208.30756	114.16834	1000.0	14.877301	2.3240848	15.97757	-6.668979	5060000	-1.5115738e-08	26.807276	-0.0077631283	-0.31315422	0.80179715	0.004949077	0.0369	79.0	14300.62642621994
253	159.24448	34.764385	231.27368	93.74545	1000.0	14.796459	2.363046	16.02848	-7.543155	5080000	-1.5878678e-08	31.033777	-0.007289709	-0.30686378	0.8015878	0.0033663777	0.02315	79.0	14356.549515008926
254	171.86559	30.147928	220.74179	114.99502	1000.0	14.809248	2.2856424	16.070845	-7.0742536	5100000	3.347397e-08	33.157864	-0.007958552	-0.5552101	0.8014303	0.0037771396	0.0318	79.0	14412.591371059418
255	180.07437	34.572235	232.14392	78.21556	1000.0	15.247866	1.9046904	16.132742	-8.47151	5120000	2.014637e-09	38.043247	-0.007723003	-0.65805817	0.8009512	0.00519152	0.0354	79.0	14468.252122402191
256	175.43118	29.852146	213.98347	110.71475	1000.0	15.115789	2.267574	16.201836	-6.8238254	5140000	-2.7728081e-08	40.78369	-0.008312917	-0.6074486	0.80046004	0.005607062	0.04305	79.0	14524.708981752396
257	173.09116	28.279604	223.7322	122.92248	1000.0	15.093513	2.4191146	16.267136	-7.6406527	5160000	1.8310548e-08	32.643677	-0.0077861645	-0.47270966	0.80034244	0.0044169165	0.03415	79.0	14580.37032008171
258	179.01665	22.36315	217.48122	141.06427	1000.0	15.521401	1.9531232	16.325874	-6.5899444	5180000	1.2016296e-08	31.813412	-0.007235116	-0.60744286	0.79989004	0.0037656273	0.02975	79.0	14636.808744192123
259	163.64131	37.601177	233.63457	90.180664	1000.0	15.305666	2.0736806	16.381548	-3.210726	5200000	5.9604646e-09	29.416271	-0.008135772	-0.95438766	0.7995426	0.0049328506	0.0376	79.0	14692.518921613693
260	180.05865	28.481096	229.02277	124.86565	1000.0	15.120903	2.3879595	16.425306	-4.3227363	5220000	1.9025803e-08	41.407516	-0.007925777	-0.5618057	0.79942095	0.0059465	0.03435	79.0	14748.389837265015
261	189.70865	25.462374	231.52266	123.334465	1000.0	15.453522	2.1890752	16.493868	-6.637279	5240000	-1.077652e-08	40.779423	-0.00782284	-0.9879303	0.79879224	0.004021339	0.03275	79.0	14804.355892419815
262	172.81886	25.38619	219.69125	124.67939	1000.0	15.677005	1.9954039	16.570526	-0.2148886	5260000	-1.1634826e-08	29.02756	-0.00801072	-0.37591553	0.79833335	0.0035287933	0.0293	79.0	14860.389224290848
263	169.86703	26.56251	210.21317	123.56327	1000.0	15.478825	2.2835085	16.620087	-4.5450883	5280000	-6.246567e-09	32.92579	-0.0071982024	-0.40398026	0.79807305	0.0040000887	0.02665	79.0	14916.387885808945
264	181.78543	26.491543	243.6466	128.28636	1000.0	15.581655	2.0717	16.666056	-0.2706671	5300000	6.008148e-09	33.84499	-0.007327475	-0.46225357	0.7972196	0.004960612	0.03635	79.0	14972.646325588226
265	180.08371	31.649763	232.79245	127.908424	1000.0	15.653163	2.0189753	16.724249	-0.6782576	5320000	1.7547608e-08	36.49765	-0.007821946	-0.38441086	0.7966833	0.0043492434	0.0294	79.0	15028.533689498901
266	177.1003	60.45232	230.71817	-67.53103	1000.0	15.425852	3.0517588	16.782234	-11.355934	5340000	4.401207e-08	47.290146	-0.00784906	-2.6562042	0.79629296	0.0033666962	0.03	79.0	15084.271228313446
267	170.79532	33.150253	238.96216	113.40097	1000.0	15.366711	2.8644292	16.845446	-7.241784	5360000	2.8896332e-08	31.255438	-0.007412888	-0.47369957	0.79603684	0.003731151	0.03175	79.0	15139.979480266571
268	170.14389	33.68368	213.52733	81.69843	1000.0	15.370419	2.6849115	16.890928	-2.2207618	5380000	5.822182e-08	26.843775	-0.007605862	-0.3746128	0.79543066	0.00444498	0.03065	79.0	15196.139442920685
269	167.76694	29.837173	217.17543	109.294716	1000.0	15.591141	2.4157312	16.933752	-1.7011532	5400000	-9.870529e-09	28.447756	-0.00769359	-0.33773422	0.79478765	0.0031734763	0.0328	79.0	15252.54471707344
270	174.78218	25.402332	208.95833	131.37196	1000.0	15.433911	2.9156127	16.970629	-6.1209855	5420000	-5.030632e-09	26.421783	-0.007970889	-0.5259628	0.7942455	0.005006371	0.0331	79.0	15308.673942804337
271	165.09918	28.451054	217.44485	118.42761	1000.0	15.720639	2.338379	17.021051	-4.672784	5440000	2.1791458e-08	25.983997	-0.007610375	-0.63925743	0.7937723	0.0043310607	0.035	79.0	15364.769820928574
272	169.47089	32.048027	221.44579	97.44972	1000.0	15.602123	2.5675893	17.057856	-0.62936974	5460000	1.835823e-08	25.114365	-0.008204177	-0.4209919	0.7930579	0.003915021	0.0357	79.0	15420.709219694138
273	165.70312	28.381508	226.02003	103.12132	1000.0	15.616295	2.3903997	17.096603	-3.1637363	5480000	-3.3855438e-09	25.098816	-0.007432123	-0.39561653	0.79252005	0.004247574	0.03185	79.0	15476.973058223724
274	171.16885	21.943636	210.51328	121.64221	1000.0	15.555958	2.5756257	17.131994	-8.229603	5500000	1.7261506e-08	21.868645	-0.0071878606	-0.72616196	0.791712	0.0042427443	0.0255	79.0	15532.83005809784
275	165.61807	24.558006	201.93372	112.401596	1000.0	15.80325	2.4461079	17.171679	-4.212866	5520000	-2.0980835e-09	22.240309	-0.007539963	-0.35979462	0.7911983	0.0041409447	0.02985	79.0	15588.97017621994
276	181.96985	26.228834	219.36736	126.32604	1000.0	16.051725	2.197763	17.206144	-3.773201	5540000	-7.724762e-09	26.273884	-0.008104578	-0.43549538	0.79080033	0.005002317	0.04	79.0	15644.81159067154
277	167.11229	27.388239	215.80995	127.71181	1000.0	15.769742	2.4499526	17.26335	1.1113174	5560000	-5.531311e-09	26.313019	-0.0074623753	-0.43169785	0.79031664	0.004693463	0.0345	79.0	15701.185081005096
278	160.12961	27.238472	213.43794	97.10973	1000.0	15.526997	2.7918491	17.306288	-8.242045	5580000	-1.335144e-09	23.53008	-0.007707279	-0.3747368	0.79010963	0.005220709	0.0274	79.0	15757.017320156097
279	155.00491	39.976303	238.93553	79.72143	1000.0	15.127854	3.4863577	17.34032	-12.709845	5600000	-1.2922287e-08	27.082613	-0.0071098045	-0.39756393	0.78987086	0.0033884689	0.0299	79.0	15813.131365776062
280	158.7885	21.332096	201.19943	123.51541	1000.0	15.1975565	2.9505842	17.364141	-2.416346	5620000	-5.6743623e-09	22.993904	-0.0070191426	-0.2129345	0.7894626	0.002625144	0.02245	79.0	15869.286074876785
281	163.37192	28.245642	210.19185	112.742516	1000.0	15.226646	3.2422323	17.399067	-9.048768	5640000	1.3685226e-08	23.156841	-0.008229784	-0.31882858	0.7890922	0.004433033	0.02835	79.0	15925.911574363708
282	180.30469	27.84203	231.89519	133.40642	1000.0	15.891889	2.6847315	17.436296	-3.3209326	5660000	-2.1457673e-08	29.811302	-0.008037062	-0.42851448	0.7887047	0.0048578777	0.03945	79.0	15981.840500593185
283	175.85484	32.40477	236.07701	99.3119	1000.0	15.979702	2.7534459	17.496363	-5.109121	5680000	1.0323524e-08	29.396187	-0.008261545	-0.35527802	0.7886316	0.004624944	0.0381	79.0	16037.94977259636
284	181.3564	26.1965	223.61647	133.15424	1000.0	16.189013	2.420623	17.549921	1.0249422	5700000	2.799034e-08	25.648342	-0.0073709083	-0.4076023	0.78807896	0.0036254968	0.0336	79.0	16093.664976119995
285	175.75632	40.82767	243.87218	63.51975	1000.0	16.09576	2.8616762	17.610165	-6.7051253	5720000	8.392334e-09	32.275856	-0.008557866	-0.41817856	0.7879421	0.0054769567	0.0421	79.0	16149.567990779877
286	182.70023	25.62973	232.10088	137.35449	1000.0	16.278883	2.5286715	17.666561	-3.6296995	5740000	1.4686584e-08	26.558031	-0.007815277	-0.5077038	0.7874138	0.004488634	0.0333	79.0	16206.200726270676
287	169.88904	33.132114	235.95981	118.653694	1000.0	16.173134	2.811484	17.726334	-2.9071906	5760000	2.1219253e-09	29.397913	-0.008713082	-0.75927544	0.78674924	0.005078435	0.0405	79.0	16261.924289226532
288	175.16292	29.126064	230.99953	128.1724	1000.0	16.155619	2.579952	17.7682	-1.5913593	5780000	-1.335144e-09	23.973833	-0.008590221	-0.33452034	0.7860421	0.0040193787	0.03815	79.0	16318.000521183014
289	169.62082	26.091759	221.8143	107.048546	1000.0	16.010668	2.9101932	17.813763	-1.2887678	5800000	3.8146972e-10	23.457857	-0.00916615	-0.318964	0.78553635	0.006359066	0.0477	79.0	16373.745970964432
290	169.8024	26.351156	205.01839	98.24553	1000.0	16.282724	2.4391527	17.853054	0.058992103	5820000	-1.6784668e-08	20.110193	-0.007267211	-0.24536324	0.7852169	0.004956801	0.02905	79.0	16429.62710237503
291	172.86555	27.050573	208.37538	82.74923	1000.0	16.041656	2.7902067	17.888596	-1.0901845	5840000	1.2111664e-08	21.404942	-0.0077045187	-0.31949234	0.78440493	0.005179996	0.0359	79.0	16485.92116379738
292	155.235	22.671415	190.13531	102.36948	1000.0	15.7841	2.9724104	17.93363	-0.265827	5860000	-4.911423e-09	22.55642	-0.0077347946	-0.8444576	0.78392005	0.0037631493	0.02615	79.0	16542.3890042305
293	160.37376	31.438597	222.23302	79.74519	1000.0	15.458525	3.3042724	17.963158	-1.5012404	5880000	-2.5081635e-08	22.305227	-0.0074223634	-0.19374847	0.78348756	0.0034371032	0.0352	79.0	16599.165149211884
294	157.75058	29.936262	200.94327	111.04686	1000.0	15.463199	3.284189	17.994698	-0.8504831	5900000	1.0490417e-08	21.930908	-0.007871463	-0.21919632	0.78331876	0.0033887557	0.037	79.0	16653.963997602463
295	160.61667	33.423	215.52895	91.51894	1000.0	15.5825	3.419853	18.029577	-7.733716	5920000	-1.859665e-08	20.838526	-0.008280489	-0.37788582	0.78301626	0.0037758283	0.03735	79.0	16706.920614242554
296	165.49081	31.47501	234.257	111.56278	1000.0	15.646694	3.2410908	18.063812	-6.8163147	5940000	-4.7683715e-11	24.441326	-0.008418773	-0.3523674	0.782605	0.003462941	0.04025	79.0	16759.687919139862
297	167.00188	38.563255	229.01126	93.50731	1000.0	15.989375	3.0162234	18.106064	-6.0533304	5960000	-1.2397766e-09	23.429699	-0.008326371	-0.2995758	0.7821158	0.003172323	0.0395	79.0	16813.088411092758
298	154.37433	35.578403	200.40897	70.82354	1000.0	15.328025	3.6571236	18.150082	-4.00369	5980000	4.7683715e-11	22.917873	-0.00845008	-0.1518116	0.7815585	0.00401586	0.03955	79.0	16866.201661348343
299	174.12822	33.916126	228.08043	110.34458	1000.0	15.98765	3.1281402	18.179123	-6.082685	6000000	-1.5592574e-08	24.89512	-0.0073017157	-0.414608	0.7808122	0.0037297057	0.0263	79.0	16918.967859983444
300	192.12009	25.990229	227.54858	123.718605	1000.0	16.465029	3.026164	18.232048	-2.3117344	6020000	-3.8099287e-08	39.73071	-0.007882116	-1.0257797	0.78032225	0.0045089666	0.03605	79.0	16972.216829299927
301	198.64516	27.399212	239.79189	139.94865	1000.0	17.232279	2.2224298	18.317677	-3.3456032	6040000	-3.2138825e-08	31.086658	-0.0083306255	-0.70396423	0.7796887	0.004630831	0.0366	79.0	17025.559938192368
302	189.97104	25.738184	230.34825	137.33803	1000.0	17.288645	2.2106543	18.39789	-0.16081321	6060000	-1.8167496e-08	34.928486	-0.0076115755	-0.98402786	0.7792081	0.0052661947	0.036	79.0	17078.47148823738
303	198.1619	24.075846	239.24596	144.88329	1000.0	17.18122	2.400594	18.467339	2.0063438	6080000	-4.4822692e-09	34.404026	-0.008137221	-0.6854744	0.7793714	0.005374207	0.0364	79.0	17131.769315719604
304	191.95274	42.513775	254.74263	44.65147	1000.0	17.43181	2.3014598	18.540846	-0.3558818	6100000	-1.1825562e-08	30.97946	-0.007579212	-1.0833416	0.77885884	0.0040274085	0.0377	79.0	17184.47718143463
305	197.13165	31.785946	233.09404	99.428955	1000.0	17.204365	2.6355226	18.604548	0.60858583	6120000	-4.768372e-10	32.370865	-0.0089208605	-0.60515785	0.7784185	0.0048649414	0.0398	79.0	17237.472055912018
306	206.62357	26.442585	252.28543	132.5377	1000.0	17.556906	2.4751363	18.673038	-0.6694962	6140000	7.1191785e-08	40.730564	-0.00710924	-0.7069435	0.7781029	0.0037981316	0.02685	79.0	17290.29415988922
307	210.87993	25.162273	240.19579	127.762535	1000.0	17.924812	1.9351594	18.750902	-0.8985302	6160000	-7.0095063e-09	40.793785	-0.007986296	-0.6649971	0.77754	0.003300684	0.0267	79.0	17343.032542943954
308	206.80371	27.160477	241.14827	137.66086	1000.0	17.992556	2.0388217	18.82947	-0.116886035	6180000	-4.649162e-08	31.490469	-0.0075675882	-0.52360916	0.776709	0.004990321	0.0298	79.0	17396.46856021881
309	201.02548	22.598415	243.38725	156.5099	1000.0	18.056995	1.8597946	18.896786	1.9549273	6200000	-9.346008e-09	26.758997	-0.00832069	-0.33293724	0.77639097	0.004505438	0.0326	79.0	17449.22576522827
310	195.61699	26.12863	238.35393	134.62614	1000.0	17.87176	2.3890684	18.951458	0.7316288	6220000	1.7738342e-08	26.649618	-0.00763278	-0.41930008	0.7759946	0.0043852995	0.02615	79.0	17502.122251987457
311	192.08919	30.716412	236.90916	111.38837	1000.0	17.688234	2.7896612	19.001278	-5.4530425	6240000	1.3351441e-08	29.2267	-0.008517535	-0.75208473	0.77560323	0.0033745582	0.03465	79.0	17554.982145547867
312	201.85161	28.473944	255.22655	134.69891	1000.0	17.855652	2.6453571	19.05422	-5.795611	6260000	7.4386595e-09	29.908403	-0.007788005	-0.4331379	0.7751596	0.003899481	0.0306	79.0	17607.772684812546
313	213.56865	21.710423	252.4752	167.10559	1000.0	18.091312	2.3026354	19.11259	3.0568035	6280000	-4.2152404e-08	41.53799	-0.008322611	-0.70591354	0.77517855	0.0045667463	0.03565	79.0	17661.13903570175
314	209.7653	29.211063	250.33641	144.41068	1000.0	18.309875	2.1664584	19.185051	2.1936128	6300000	1.7642975e-09	32.076546	-0.0079754405	-0.47285843	0.7746809	0.0046033934	0.0365	79.0	17713.949818611145
315	189.24948	32.061146	231.6649	82.803406	1000.0	18.042953	2.5322354	19.2482	-5.5396595	6320000	-2.861023e-09	28.264774	-0.0075393696	-0.87527657	0.77435315	0.0042755804	0.0274	79.0	17766.705615997314
316	203.64175	28.32246	252.00519	154.05807	1000.0	18.056444	2.5250058	19.288662	-1.3584185	6340000	-1.6498566e-08	29.172762	-0.008255671	-0.8182869	0.7739137	0.0047950074	0.03925	79.0	17819.799631357193
317	197.13976	32.96399	239.72491	113.00558	1000.0	18.329239	2.1972532	19.339453	2.5932841	6360000	-2.3889541e-08	31.30058	-0.008058522	-0.96653557	0.77361315	0.0054322714	0.0405	79.0	17872.638623952866
318	187.2701	32.924538	239.38379	116.541275	1000.0	17.62264	3.0281038	19.386034	-2.6389546	6380000	3.3378602e-09	27.200872	-0.008098109	-0.4180851	0.77341616	0.0051537924	0.04105	79.0	17925.33520412445
319	203.73775	25.453045	246.77458	141.50018	1000.0	18.149298	2.2899063	19.424871	1.7995409	6400000	3.209114e-08	23.991322	-0.008098553	-0.9062309	0.77275187	0.0044007814	0.0398	79.0	17978.538484811783
320	191.02248	25.769672	227.87184	138.56306	1000.0	18.227522	2.4270244	19.47245	-5.4671206	6420000	-5.2452087e-10	28.160662	-0.007468197	-0.61271095	0.77234936	0.005523919	0.03035	79.0	18031.453004837036
321	188.3352	35.20576	242.00142	103.05845	1000.0	17.802643	2.8579836	19.512278	0.6482975	6440000	1.5592574e-08	27.017788	-0.008634788	-0.39855003	0.77196485	0.005960152	0.041	79.0	18084.22357392311
322	205.1853	39.0413	260.69168	93.15736	1000.0	17.972532	2.9207575	19.55212	1.0057188	6460000	2.2387505e-08	33.77652	-0.008631251	-0.52279663	0.7714148	0.0032691823	0.0353	79.0	18136.785942554474
323	212.88272	25.543478	275.28888	168.98688	1000.0	18.471977	2.2767727	19.610975	0.43618178	6480000	-7.2288515e-08	32.69289	-0.007828615	-0.58634186	0.7708059	0.0043993127	0.03445	79.0	18189.775700330734
324	200.9758	32.606464	249.19205	117.8792	1000.0	18.477419	2.4318554	19.675575	2.4159162	6500000	3.2043456e-08	30.901993	-0.0070632873	-0.45843124	0.77029073	0.0043262034	0.03565	79.0	18242.78806233406
325	204.60474	39.301773	266.49057	89.40752	1000.0	18.248672	2.7842479	19.724348	-0.38245118	6520000	-2.7656554e-08	32.911037	-0.007465145	-0.58584595	0.7702728	0.0030928892	0.0338	79.0	18295.439925432205
326	204.4075	24.29654	265.58365	154.08832	1000.0	18.342972	2.640613	19.781578	-3.9825282	6540000	5.5789946e-09	29.21336	-0.007915256	-0.41343117	0.7697135	0.0034922452	0.02705	79.0	18348.23714852333
327	205.15	36.507687	266.6861	136.6074	1000.0	18.302692	3.0551813	19.836462	-6.8916464	6560000	1.01089475e-08	37.636684	-0.008676955	-0.49146652	0.76939416	0.0049300054	0.041	79.0	18401.19925904274
328	208.14436	29.03699	259.4554	144.39088	1000.0	18.417896	2.8278372	19.89499	-3.0323205	6580000	1.0871887e-08	37.838814	-0.008282665	-0.9190979	0.76846945	0.0046542655	0.03255	79.0	18455.65434360504
329	208.07748	24.561817	245.42307	141.49364	1000.0	18.44449	2.9112878	19.952976	-0.04674177	6600000	1.218319e-08	31.313948	-0.007953681	-0.47992897	0.76797146	0.00491941	0.03645	79.0	18508.979892015457
330	200.64326	21.650976	241.1578	165.31941	1000.0	18.477112	2.8502991	20.008297	-2.4151604	6620000	1.335144e-09	33.724552	-0.007911915	-0.72372437	0.767324	0.0046686595	0.02785	79.0	18561.655956983566
331	222.12537	27.003262	272.3667	170.28809	1000.0	18.850254	2.587584	20.057543	-2.583011	6640000	-2.1219254e-08	40.63531	-0.008084768	-0.96767044	0.76677924	0.004381508	0.0368	79.0	18614.279767751694
332	193.13208	33.406277	247.12276	108.72083	1000.0	18.772604	3.0157502	20.12543	-4.5227256	6660000	1.2683868e-08	33.25804	-0.0074445056	-2.8158627	0.7662894	0.0034348327	0.03175	79.0	18667.052718162537
333	196.40613	21.44949	244.45552	145.56003	1000.0	18.140379	3.2952049	20.165726	-2.7998388	6680000	1.6975402e-08	25.484337	-0.0074636214	-0.48046875	0.7660971	0.0041261343	0.0358	79.0	18720.02837371826
334	205.64221	30.718481	254.64514	122.079544	1000.0	18.688097	2.8501198	20.202265	1.0640427	6700000	1.8405915e-08	27.309278	-0.008806054	-0.36434746	0.7656391	0.005699758	0.04475	79.0	18773.06379365921
335	200.64957	33.6136	259.46118	148.90544	1000.0	18.747276	2.733656	20.24849	2.1412024	6720000	7.6293943e-10	26.81624	-0.008439594	-0.2551937	0.76526403	0.0039604837	0.03505	79.0	18826.72292995453
336	219.21048	26.071962	272.88428	169.16815	1000.0	19.021578	2.6890614	20.290773	-1.9748932	6740000	3.271103e-08	33.70996	-0.007673118	-0.7463341	0.76478475	0.0050022225	0.03695	79.0	18879.441535949707
337	219.6759	31.41918	263.30533	161.51031	1000.0	19.36198	2.2046502	20.352926	-3.000879	6760000	1.6260147e-08	35.780174	-0.007926951	-0.46652985	0.76430637	0.004534297	0.03435	79.0	18932.251658678055
338	215.06534	27.888397	262.08896	143.09662	1000.0	19.444914	2.131496	20.415672	3.137442	6780000	3.9291383e-08	29.060057	-0.0080767255	-0.35643196	0.7636782	0.0047024894	0.0367	79.0	18984.903154611588
339	214.36057	21.039213	248.2912	179.03848	1000.0	19.286964	2.5583372	20.469456	-0.9422697	6800000	4.863739e-09	32.43335	-0.008854702	-0.56391907	0.7630848	0.0047307955	0.0405	79.0	19037.56418633461
340	200.75406	30.108305	249.83498	145.33131	1000.0	18.987991	2.9899342	20.522408	-0.534118	6820000	-2.0694733e-08	28.754612	-0.00860011	-0.57507133	0.76253426	0.005247982	0.0384	79.0	19090.56394314766
341	199.92014	37.098328	250.49503	120.23946	1000.0	18.875357	3.059666	20.562622	0.35932583	6840000	-3.5381316e-08	25.072506	-0.00837221	-0.31542587	0.7620089	0.0034282273	0.03925	79.0	19143.863899469376
342	217.1644	39.840496	279.95245	106.53199	1000.0	19.059963	3.1748	20.60192	-1.3199264	6860000	-3.414154e-08	34.23002	-0.0078026485	-0.55252075	0.7620102	0.0029424394	0.03035	79.0	19197.924517154694
343	200.60661	39.53644	261.004	77.92008	1000.0	18.955307	3.2053902	20.662012	0.6423609	6880000	-1.87397e-08	24.074871	-0.00875537	-0.4957466	0.7616002	0.0050037457	0.03945	79.0	19253.09795331955
344	206.14636	38.688385	263.5718	119.8389	1000.0	18.85247	3.4239156	20.70746	0.31194952	6900000	-5.722046e-09	31.803076	-0.008414735	-0.36197853	0.7609734	0.005507815	0.03765	79.0	19308.143090724945
345	207.26152	37.198982	275.44543	128.53923	1000.0	18.772085	3.7428029	20.756527	-5.6751986	6920000	1.2540817e-08	39.666176	-0.008361374	-0.617836	0.76030374	0.0028424654	0.032	79.0	19362.61191892624
346	215.36116	34.33818	269.76852	112.23769	1000.0	19.314125	2.8369274	20.809353	0.36709428	6940000	-2.2888185e-09	32.75291	-0.008443182	-0.4923172	0.7592044	0.003897812	0.0367	79.0	19418.400651454926
347	215.20981	33.488342	272.0425	149.33658	1000.0	19.088259	3.3977711	20.866972	-1.3803146	6960000	5.0735473e-08	35.158657	-0.008593048	-0.646019	0.75873274	0.0039381464	0.0383	79.0	19472.512367248535
348	218.41074	26.262909	255.9073	159.86781	1000.0	19.675854	2.7431066	20.925907	-0.42842588	6980000	2.9563905e-09	31.324974	-0.008445963	-0.40816498	0.7582479	0.0037487594	0.0409	79.0	19526.81069612503
349	215.17062	34.88774	271.3396	150.32227	1000.0	19.568848	2.8636758	20.983208	0.7509139	7000000	-2.4318695e-08	32.700504	-0.008258054	-0.48480988	0.75804037	0.003558595	0.0362	79.0	19580.830773591995
350	207.60149	44.01336	281.91696	111.21506	1000.0	19.05646	3.8907204	21.038792	-7.660943	7020000	-7.486343e-09	37.232914	-0.008520788	-0.78658295	0.75784194	0.0044963257	0.04515	79.0	19635.10538125038
351	221.85286	18.758135	261.0062	183.71211	1000.0	19.663021	2.8997078	21.087824	-2.5499382	7040000	-1.525879e-08	30.034315	-0.008830445	-1.0410004	0.75749224	0.005542366	0.04285	79.0	19689.37652015686
352	221.8505	26.488306	256.8769	172.6522	1000.0	19.936865	2.6898708	21.144213	3.6395833	7060000	-4.5728683e-08	36.23251	-0.008261513	-0.42995834	0.7573596	0.004289958	0.0355	79.0	19743.496147871017
353	213.38828	36.015244	258.73907	88.92329	1000.0	19.857937	3.41387	21.200089	-11.03956	7080000	1.3971329e-08	31.706703	-0.00800376	-0.8483219	0.75716305	0.0047119334	0.0342	79.0	19797.681643486023
354	214.77042	46.672203	259.13797	41.435432	1000.0	19.25545	4.5122933	21.245653	-16.946152	7100000	7.05719e-09	46.07105	-0.00781708	-0.85921097	0.75674295	0.004237577	0.0358	79.0	19852.86511850357
355	219.89127	31.679262	263.9982	134.13426	1000.0	19.719744	3.093286	21.300867	1.7156183	7120000	-6.23703e-08	30.231493	-0.008085716	-0.7884331	0.7563795	0.0041864603	0.03545	79.0	19907.146798849106
356	217.8383	24.941334	268.79727	171.3973	1000.0	20.045147	2.9795156	21.352863	-0.19542532	7140000	2.5141238e-08	27.700512	-0.008560503	-0.4177742	0.7562211	0.0041716807	0.03885	79.0	19961.23644733429
357	211.07463	47.355404	281.15878	39.335075	1000.0	19.571465	4.1162834	21.400957	-14.785998	7160000	7.1048736e-09	35.678623	-0.00841696	-0.9694824	0.7558052	0.0029781198	0.0326	79.0	20015.74223089218
